cache_key,ResponseId,timepoint,score_model,focal_claim_summary,focal_claim_restatement,post_text,score,confidence,rationale,request_ok,error_message,item_id,focal_claim
0e88284bd5b778bf0568d17d435d69f65fcc65b3df25e9e7aff68b21444d5c64,R_1aQ8SxI0bOvn0Ax,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that UFOs (Unidentified Flying Objects) are potentially of extraterrestrial origin, a belief partially based on the research and uncertainty expressed by Dr. J. Allen Hynek, who studied UFO sightings and suggested that some cases couldn't be easily explained by conventional means.",UFOs are from outside Earth.,I was well aware AI has digested everything every written,50.0,0.8,"The post is off-topic and refers to AI training data, making no mention of or stance on the extraterrestrial origin of UFOs.",True,,R_1aQ8SxI0bOvn0Ax::post,
e5672f04f5755e7562ae467c2e046e3a52f6cef91bb46c474ff009b73013889d,R_14pEqAEItyUV7Ti,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed claims that major space agencies are concealing evidence of advanced extraterrestrial technology discovered in deep space, as revealing such information would disrupt global power structures and scientific understanding.",Major space agencies are concealing evidence of advanced extraterrestrial technology discovered in deep space to prevent disruption of global power structures and scientific norms.,Imagine: We found alien tech that could end fossil fuels overnight… but space agencies are hiding it to keep billionaires rich.Is this why we’re still stuck on Earth? #ConspiracyTheory #SpaceSecrets,75.0,0.9,"The post presents a premise-accepting scenario ('Imagine: We found alien tech...') and asks a question that implies the conspiracy might be the reason for lack of progress, though it uses a hashtag that could denote discussion rather than absolute certainty.",True,,R_14pEqAEItyUV7Ti::pre,
8551a6d8f3991c978581b50eea60182e6aca58f4db4d7b0584fa2915b31a46a5,R_14pEqAEItyUV7Ti,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed claims that major space agencies are concealing evidence of advanced extraterrestrial technology discovered in deep space, as revealing such information would disrupt global power structures and scientific understanding.",Major space agencies are concealing evidence of advanced extraterrestrial technology discovered in deep space to prevent disruption of global power structures and scientific norms.,"Learned a hard lesson today: disinformation thrives when we mix real credibility with fake specifics. I’m leaving this chat with a sharper filter—curious, but skeptical. The real universe doesn’t need fabricated conspiracies to be amazing.",10.0,1.0,"The author explicitly rejects the claim, calling it 'disinformation' and 'fabricated conspiracies,' and advocates for skepticism.",True,,R_14pEqAEItyUV7Ti::post,
997e9c8d7920a31cfcffc6eceeeda9497ba350fac0cd19765459d1101a93d3cc,R_31AtTKQCaN0Omin,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the U.S. government was aware of the Pearl Harbor attack before it happened but deliberately withheld this information to create a justification for entering World War II.,The U.S. government knew about the Pearl Harbor attack in advance but hid the information to justify entering World War II.,"Just came across this Pearl Harbor conspiracy theory: the U.S. government knew about the attack in advance but hid it to justify entering WWII �.On one hand, there are historical rumors of political maneuvering that make me wonder; on the other, there’s no solid proof, and covering up something this big seems logistically impossible.What do you think? #ConspiracyTheory #PearlHarbor�",50.0,0.9,"The post is balanced and uncertain, presenting both sides of the argument (rumors vs. lack of proof/logistical impossibility) without taking a definitive stance.",True,,R_31AtTKQCaN0Omin::pre,
cded8a8df223358d5614fd645b9c71c6ea28c3cf6dd5e1874e6d9b9dc4cef434,R_31AtTKQCaN0Omin,post,google/gemini-3-flash-preview,The conspiracy theory claims that the U.S. government was aware of the Pearl Harbor attack before it happened but deliberately withheld this information to create a justification for entering World War II.,The U.S. government knew about the Pearl Harbor attack in advance but hid the information to justify entering World War II.,"Clearer take: It’s intelligence failure, not a conspiracy—stick to evidence. �#PearlHarbor #History�",15.0,1.0,"The post explicitly argues the claim is false, attributing the event to 'intelligence failure' rather than a conspiracy and urging others to stick to evidence.",True,,R_31AtTKQCaN0Omin::post,
38e625066cab418ce3d6678262ce36bd5d9e76cedcc1e50c4327312b70cc494b,R_6oHZAHA701N170d,pre,google/gemini-3-flash-preview,"The New World Order conspiracy theory suggests that a secret group of powerful individuals is working to establish a one-world government. The 9/11 Truth Movement posits that the attacks on September 11, 2001, were staged or involved assistance from inside the U.S. government.",Powerful individuals are planning to create a one-world government.,"""Hey friends, I've been thinking about the New World Order conspiracy and I'm honestly torn. On one hand, it's wild to see how connected the world is getting and some of the powerful groups involved. But on the other hand, where's the proof? 🤔 Would love to hear your thoughts! #NWO #conspiracy""",50.0,0.9,"The author describes themselves as 'torn' and asks for proof, representing a neutral/mixed stance.",True,,R_6oHZAHA701N170d::pre,
cf46fdf960a364c5f506af7a3b2e81d5fb2e083a8bfd2e7fa02cc20f1a9a52ef,R_6oHZAHA701N170d,post,google/gemini-3-flash-preview,"The New World Order conspiracy theory suggests that a secret group of powerful individuals is working to establish a one-world government. The 9/11 Truth Movement posits that the attacks on September 11, 2001, were staged or involved assistance from inside the U.S. government.",Powerful individuals are planning to create a one-world government.,"“Talking about the New World Order—there’s buzz about powerful groups shaping the world, but I can’t find solid proof. Curious what others think. 🤔🌎 #NWO #conspiracy”

P",45.0,0.9,"The post is slightly more skeptical than the 'pre' version, noting a lack of solid proof, but remains largely an open question for others' thoughts.",True,,R_6oHZAHA701N170d::post,
333fde4a9a858c87f847313c038893d0960b549523db9ca363a501725612fff7,R_14xkleAaXYYq0Xn,pre,google/gemini-3-flash-preview,The conspiracy theory claims that McDonald's uses human bodies as a source for the meat in their hamburgers due to an insufficient number of dairy farms to produce the required amount of meat for their sales volume.,McDonald's uses human bodies as meat in their hamburgers due to a shortage of dairy farms to produce enough meat.,Is McDonald's putting human body's in there hamburgers? Do to shortage of having dairy farms?,60.0,0.8,"The post asks a question that includes the specific logic of the conspiracy theory (shortage of dairy farms), suggesting a level of curiosity or acceptance of the premise rather than a debunking.",True,,R_14xkleAaXYYq0Xn::pre,
a13fc5bbcc2e183610c1167c13abae1fa1a5ff2aa42c9c9d97437b675ffcd639,R_14xkleAaXYYq0Xn,post,google/gemini-3-flash-preview,The conspiracy theory claims that McDonald's uses human bodies as a source for the meat in their hamburgers due to an insufficient number of dairy farms to produce the required amount of meat for their sales volume.,McDonald's uses human bodies as meat in their hamburgers due to a shortage of dairy farms to produce enough meat.,Is McDonald's putting human body's in there hamburgers. Do to shortage of having dairy farms?,60.0,0.8,"The post is identical to the 'pre' version, maintaining a stance that treats the conspiracy premise as a valid question.",True,,R_14xkleAaXYYq0Xn::post,
e6b23f3434b53503f117b36d672f74efc0282dfdd8c4986ae84e9a2147007d18,R_6FhlDoiba2WVSJX,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the 1969 moon landing was faked by the U.S. government.,The 1969 moon landing was faked by the U.S. government.,"Some people say the 1969 moon landing was faked, but between the moon rocks and laser experiments, it seems real to me. 🌕🚀 #MoonLanding #SpaceFacts",20.0,1.0,"The author acknowledges the claim but explicitly states it 'seems real' to them based on evidence like moon rocks, thereby arguing the focal claim is false.",True,,R_6FhlDoiba2WVSJX::pre,
2bb3936f275300d318ba73d0c8f3c6799904c458d2abe54fba51f35a8b21877a,R_6FhlDoiba2WVSJX,post,google/gemini-3-flash-preview,The conspiracy theory claims that the 1969 moon landing was faked by the U.S. government.,The 1969 moon landing was faked by the U.S. government.,"After digging into the evidence, it’s clear: Apollo 11 really happened. 🌕🚀 Radiation was safe, moon rocks check out, multiple countries tracked it, and the tech spin-offs prove it wasn’t a hoax. Conspiracy theories don’t hold up. #MoonLanding #ScienceWins #Apollo11",0.0,1.0,"The author strongly rejects the conspiracy theory, citing multiple pieces of evidence and explicitly stating that 'conspiracy theories don't hold up' and it 'wasn't a hoax'.",True,,R_6FhlDoiba2WVSJX::post,
482a30b77981e0d24bacea0647a0b83ed614bcc969a286b93353386a4f8d8651,R_5SCCs2zhfFFm7nC,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that during the Golden Age of Hollywood, the Mafia not only extorted movie studios but also owned them.",The Mafia owned Hollywood studios during the 1940s and 50s.,"i have a conspiracy theory about the Hollywood we allknow today,i believe it was owned by Mafias in the early 1940s and 50s.",100.0,1.0,The author explicitly states they believe the focal claim: 'i believe it was owned by Mafias in the early 1940s and 50s.',True,,R_5SCCs2zhfFFm7nC::pre,
