ResponseId,gpt_orientation,claude_orientation,gemini_orientation,orientation_consensus,n_votes,canonical_claim,gpt_rationale,claude_rationale,gemini_rationale
R_1k22YEHKcmmuygE,affirms,affirms,affirms,affirms,3,The 9/11 attacks were planned and carried out by the US.,Restatement directly asserts the participant’s conspiracy; rating 100 means fully endorsing it.,Restatement directly states the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's conspiracy theory that the US orchestrated the 9/11 attacks.
R_1k24ExE1LRML6sv,affirms,affirms,affirms,affirms,3,Donald Trump started the war to control the world's oil.,Restatement directly asserts the participant’s conspiracy claim; rating 100 means fully endorsing it.,Restatement directly states the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's conspiracy theory as true.
R_1k82YfUgVcBdWRI,affirms,affirms,affirms,affirms,3,The government is hiding things in Antarctica and behind the ice wall.,Restatement directly asserts the described conspiracy as true; 100 endorses government concealment in Antarctica/ice wall.,Restatement directly states the conspiracy as true; 100 = full belief.,Rating 100 directly endorses the participant's belief that the government is hiding things in Antarctica.
R_1kBagTpXgXTl1Yt,affirms,affirms,affirms,affirms,3,"The government is hiding the truth about a UFO crash in Roswell, New Mexico in 1947.","Restatement asserts a UFO crash occurred and government is concealing it, matching the participant’s conspiracy claim.","Restatement directly asserts government cover-up of UFO crash, matching the conspiracy.",The restatement directly asserts the participant's conspiracy theory that the government is hiding a UFO crash at Roswell.
R_1kFmGhCb9pUN5H0,affirms,affirms,affirms,affirms,3,The government is hiding the existence of aliens.,Restatement asserts the conspiracy claim that aliens exist and the government is concealing it.,Restatement directly states the conspiracy: government concealing alien existence. 100 = believes conspiracy.,Rating 100 endorses the participant's exact conspiracy theory that the government is hiding aliens.
R_1kGPlaULexlKBwI,affirms,affirms,affirms,affirms,3,Aliens are living among us and we don’t know it yet.,Restatement directly asserts the participant’s conspiracy claim; rating 100 endorses aliens living among us.,Restatement directly mirrors the conspiracy claim verbatim.,The restatement directly asserts the participant's conspiracy theory that aliens are secretly living among us.
R_1koaOX0nMd9YV11,affirms,affirms,affirms,affirms,3,The Epstein files provide details on a widespread elite network involved in illegal activities.,"Restatement asserts the files reveal an elite criminal network, aligning with the implied conspiracy claim.",Rating 100 endorses the conspiracy that elites were involved in Epstein's illegal network.,Rating 100 endorses the core conspiracy claim that the Epstein files implicate a widespread elite network.
R_1ks6dH5TuvZxbep,affirms,affirms,affirms,affirms,3,People who received Covid shots were injected with nanobots to control them.,Restatement directly asserts the participant’s nanobots-in-vaccines mind-control conspiracy as true.,Restatement directly states the conspiracy as true; 100 = believes it.,The restatement directly asserts the participant's conspiracy theory as true.
R_1ku0vwbbo6rOb6i,affirms,affirms,affirms,affirms,3,The government orchestrated the assassination of JFK to install someone else in the White House.,Restatement asserts the government killed JFK; rating 100 endorses the participant’s conspiracy claim.,Restatement directly asserts government killed JFK; 100 = believes conspiracy.,Rating 100 endorses the participant's exact claim that the government killed JFK to replace him.
R_1kv5oMl5zEsZfe8,affirms,affirms,affirms,affirms,3,The earth is flat or there is a dome covering it.,Restatement asserts the flat Earth/dome claim; rating 100 indicates believing the described conspiracy.,Restatement directly asserts the conspiracy claim; rating 100 endorses it.,The restatement directly asserts the participant's conspiracy theory about a flat earth or dome as true.
R_1l42SmqmxrUgz4J,affirms,affirms,affirms,affirms,3,The earth is flat.,Restatement asserts the flat-earth conspiracy; rating 100 means fully endorsing it.,"Rating 100 commits to flat earth belief, matching the conspiracy described.",Rating the statement 100 directly endorses the participant's described conspiracy theory that the earth is flat.
R_1lDrvopx48HsJdm,affirms,affirms,affirms,affirms,3,The Apollo moon landings never happened and were staged because it was physically impossible for humans to land on the moon with the technology available at that time.,Restatement directly claims the moon landings were faked; rating 100 endorses the described conspiracy.,Restatement directly asserts the conspiracy: moon landings were faked due to technological impossibility.,"The restatement explicitly claims the moon landings were staged, directly affirming the participant's described conspiracy theory."
R_1lJlKYTDrAYqxwP,affirms,affirms,affirms,affirms,3,Jeffrey Epstein was murdered in prison to protect other people and their crimes.,"Restatement asserts the conspiracy claim (Epstein murdered, not suicide); 100 rating endorses it.",Restatement directly states the conspiracy: Epstein was murdered to silence him.,The restatement directly asserts the participant's conspiracy theory that Epstein was murdered.
R_1lKxYFS7rvkURbP,affirms,affirms,affirms,affirms,3,Governments and major tech companies collaborate secretly in a global surveillance program to monitor and store all private communications without public knowledge or consent.,Restatement directly asserts the described secret global surveillance conspiracy as true.,Restatement directly asserts the conspiracy; rating 100 means fully believing it.,The restatement directly asserts the existence of the secret global surveillance program described by the participant.
R_1lXIwy7tCI0C8GU,affirms,affirms,affirms,affirms,3,Jeffrey Epstein is still alive and posting online to mock us all.,Restatement directly asserts the participant’s conspiracy; a 100 rating endorses it as true.,Restatement directly states the conspiracy as true; 100 = believes it.,"Rating 100 means believing Epstein is alive, which directly affirms the participant's conspiracy theory."
R_1lacQZUJSOG6AcA,affirms,unclear,affirms,affirms,3,The Epstein files exist and contain information about Jeffrey Epstein’s activities.,"A 100 rating asserts the files exist and include details about Epstein’s wrongdoing, matching the implied conspiracy claim.","Restatement is neutral/factual; participant's concern is about unverified assumptions, not file existence.","Rating 100 endorses the existence of the Epstein files, aligning with the conspiracy theory described."
R_1lgm8e3QFar11Px,affirms,affirms,affirms,affirms,3,Some animals that have gone extinct are still around but have evolved to hide from and avoid humans.,Restatement directly asserts the participant’s conspiracy claim; 100 means believing extinct animals still survive hidden.,Restatement directly states the conspiracy as true; 100 = believes it.,"Rating 100 means believing extinct animals are still alive and hiding, matching the participant's conspiracy."
R_1liB0EvZAQ64vy6,affirms,affirms,affirms,affirms,3,The government has hidden secret gas storage areas.,"Restatement asserts the government hides secret gas storage, matching the participant’s described conspiracy.",Restatement directly asserts the conspiracy: government hiding secret gas storage.,The restatement directly asserts the participant's conspiracy theory that the government hides secret gas storage areas.
R_1lk0H3VfO8yIKcN,affirms,affirms,affirms,affirms,3,The earth is flat and the government doesn’t want us to know this.,Restatement directly asserts the participant’s flat-earth conspiracy as true.,Restatement directly states the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's flat earth conspiracy theory as true.
